dim_date_id,date,day,day_suffix,week_day,week_day_name,DOW_in_month,day_of_year,week_of_month,week_of_year,ISO_week_of_year,month,month_name,quarter,quarter_name,year,MMYYYY,month_year,first_day_of_month,last_day_of_month,first_day_of_quarter,last_day_of_quarter,first_day_of_year,last_day_of_year,first_day_of_next_month,first_day_of_next_year
20370619,2037-06-19 00:00:00.0000000,19,"th",6,"Friday",3,170,3,25,25,6,"June",2,"Second",2037,"062037","Jun 2037",2037-06-01 00:00:00.0000000,2037-06-30 00:00:00.0000000,2037-04-01 00:00:00.0000000,2037-06-30 00:00:00.0000000,2037-01-01 00:00:00.0000000,2037-12-31 00:00:00.0000000,2037-07-01 00:00:00.0000000,2038-01-01 00:00:00.0000000
20370617,2037-06-17 00:00:00.0000000,17,"th",4,"Wednesday",3,168,3,25,25,6,"June",2,"Second",2037,"062037","Jun 2037",2037-06-01 00:00:00.0000000,2037-06-30 00:00:00.0000000,2037-04-01 00:00:00.0000000,2037-06-30 00:00:00.0000000,2037-01-01 00:00:00.0000000,2037-12-31 00:00:00.0000000,2037-07-01 00:00:00.0000000,2038-01-01 00:00:00.0000000
20370620,2037-06-20 00:00:00.0000000,20,"th",7,"Saturday",3,171,3,25,25,6,"June",2,"Second",2037,"062037","Jun 2037",2037-06-01 00:00:00.0000000,2037-06-30 00:00:00.0000000,2037-04-01 00:00:00.0000000,2037-06-30 00:00:00.0000000,2037-01-01 00:00:00.0000000,2037-12-31 00:00:00.0000000,2037-07-01 00:00:00.0000000,2038-01-01 00:00:00.0000000
20370615,2037-06-15 00:00:00.0000000,15,"th",2,"Monday",3,166,3,25,25,6,"June",2,"Second",2037,"062037","Jun 2037",2037-06-01 00:00:00.0000000,2037-06-30 00:00:00.0000000,2037-04-01 00:00:00.0000000,2037-06-30 00:00:00.0000000,2037-01-01 00:00:00.0000000,2037-12-31 00:00:00.0000000,2037-07-01 00:00:00.0000000,2038-01-01 00:00:00.0000000
20370616,2037-06-16 00:00:00.0000000,16,"th",3,"Tuesday",3,167,3,25,25,6,"June",2,"Second",2037,"062037","Jun 2037",2037-06-01 00:00:00.0000000,2037-06-30 00:00:00.0000000,2037-04-01 00:00:00.0000000,2037-06-30 00:00:00.0000000,2037-01-01 00:00:00.0000000,2037-12-31 00:00:00.0000000,2037-07-01 00:00:00.0000000,2038-01-01 00:00:00.0000000
20370623,2037-06-23 00:00:00.0000000,23,"rd",3,"Tuesday",4,174,4,26,26,6,"June",2,"Second",2037,"062037","Jun 2037",2037-06-01 00:00:00.0000000,2037-06-30 00:00:00.0000000,2037-04-01 00:00:00.0000000,2037-06-30 00:00:00.0000000,2037-01-01 00:00:00.0000000,2037-12-31 00:00:00.0000000,2037-07-01 00:00:00.0000000,2038-01-01 00:00:00.0000000
20370622,2037-06-22 00:00:00.0000000,22,"nd",2,"Monday",4,173,4,26,26,6,"June",2,"Second",2037,"062037","Jun 2037",2037-06-01 00:00:00.0000000,2037-06-30 00:00:00.0000000,2037-04-01 00:00:00.0000000,2037-06-30 00:00:00.0000000,2037-01-01 00:00:00.0000000,2037-12-31 00:00:00.0000000,2037-07-01 00:00:00.0000000,2038-01-01 00:00:00.0000000
20370627,2037-06-27 00:00:00.0000000,27,"th",7,"Saturday",4,178,4,26,26,6,"June",2,"Second",2037,"062037","Jun 2037",2037-06-01 00:00:00.0000000,2037-06-30 00:00:00.0000000,2037-04-01 00:00:00.0000000,2037-06-30 00:00:00.0000000,2037-01-01 00:00:00.0000000,2037-12-31 00:00:00.0000000,2037-07-01 00:00:00.0000000,2038-01-01 00:00:00.0000000
20370624,2037-06-24 00:00:00.0000000,24,"th",4,"Wednesday",4,175,4,26,26,6,"June",2,"Second",2037,"062037","Jun 2037",2037-06-01 00:00:00.0000000,2037-06-30 00:00:00.0000000,2037-04-01 00:00:00.0000000,2037-06-30 00:00:00.0000000,2037-01-01 00:00:00.0000000,2037-12-31 00:00:00.0000000,2037-07-01 00:00:00.0000000,2038-01-01 00:00:00.0000000
20370626,2037-06-26 00:00:00.0000000,26,"th",6,"Friday",4,177,4,26,26,6,"June",2,"Second",2037,"062037","Jun 2037",2037-06-01 00:00:00.0000000,2037-06-30 00:00:00.0000000,2037-04-01 00:00:00.0000000,2037-06-30 00:00:00.0000000,2037-01-01 00:00:00.0000000,2037-12-31 00:00:00.0000000,2037-07-01 00:00:00.0000000,2038-01-01 00:00:00.0000000
20370625,2037-06-25 00:00:00.0000000,25,"th",5,"Thursday",4,176,4,26,26,6,"June",2,"Second",2037,"062037","Jun 2037",2037-06-01 00:00:00.0000000,2037-06-30 00:00:00.0000000,2037-04-01 00:00:00.0000000,2037-06-30 00:00:00.0000000,2037-01-01 00:00:00.0000000,2037-12-31 00:00:00.0000000,2037-07-01 00:00:00.0000000,2038-01-01 00:00:00.0000000
20370621,2037-06-21 00:00:00.0000000,21,"st",1,"Sunday",3,172,4,26,25,6,"June",2,"Second",2037,"062037","Jun 2037",2037-06-01 00:00:00.0000000,2037-06-30 00:00:00.0000000,2037-04-01 00:00:00.0000000,2037-06-30 00:00:00.0000000,2037-01-01 00:00:00.0000000,2037-12-31 00:00:00.0000000,2037-07-01 00:00:00.0000000,2038-01-01 00:00:00.0000000
20370628,2037-06-28 00:00:00.0000000,28,"th",1,"Sunday",4,179,5,27,26,6,"June",2,"Second",2037,"062037","Jun 2037",2037-06-01 00:00:00.0000000,2037-06-30 00:00:00.0000000,2037-04-01 00:00:00.0000000,2037-06-30 00:00:00.0000000,2037-01-01 00:00:00.0000000,2037-12-31 00:00:00.0000000,2037-07-01 00:00:00.0000000,2038-01-01 00:00:00.0000000
20370629,2037-06-29 00:00:00.0000000,29,"th",2,"Monday",5,180,5,27,27,6,"June",2,"Second",2037,"062037","Jun 2037",2037-06-01 00:00:00.0000000,2037-06-30 00:00:00.0000000,2037-04-01 00:00:00.0000000,2037-06-30 00:00:00.0000000,2037-01-01 00:00:00.0000000,2037-12-31 00:00:00.0000000,2037-07-01 00:00:00.0000000,2038-01-01 00:00:00.0000000
20370630,2037-06-30 00:00:00.0000000,30,"th",3,"Tuesday",5,181,5,27,27,6,"June",2,"Second",2037,"062037","Jun 2037",2037-06-01 00:00:00.0000000,2037-06-30 00:00:00.0000000,2037-04-01 00:00:00.0000000,2037-06-30 00:00:00.0000000,2037-01-01 00:00:00.0000000,2037-12-31 00:00:00.0000000,2037-07-01 00:00:00.0000000,2038-01-01 00:00:00.0000000
20370704,2037-07-04 00:00:00.0000000,4,"th",7,"Saturday",1,185,1,27,27,7,"July",3,"Third",2037,"072037","Jul 2037",2037-07-01 00:00:00.0000000,2037-07-31 00:00:00.0000000,2037-07-01 00:00:00.0000000,2037-09-30 00:00:00.0000000,2037-01-01 00:00:00.0000000,2037-12-31 00:00:00.0000000,2037-08-01 00:00:00.0000000,2038-01-01 00:00:00.0000000
20370702,2037-07-02 00:00:00.0000000,2,"nd",5,"Thursday",1,183,1,27,27,7,"July",3,"Third",2037,"072037","Jul 2037",2037-07-01 00:00:00.0000000,2037-07-31 00:00:00.0000000,2037-07-01 00:00:00.0000000,2037-09-30 00:00:00.0000000,2037-01-01 00:00:00.0000000,2037-12-31 00:00:00.0000000,2037-08-01 00:00:00.0000000,2038-01-01 00:00:00.0000000
20370703,2037-07-03 00:00:00.0000000,3,"rd",6,"Friday",1,184,1,27,27,7,"July",3,"Third",2037,"072037","Jul 2037",2037-07-01 00:00:00.0000000,2037-07-31 00:00:00.0000000,2037-07-01 00:00:00.0000000,2037-09-30 00:00:00.0000000,2037-01-01 00:00:00.0000000,2037-12-31 00:00:00.0000000,2037-08-01 00:00:00.0000000,2038-01-01 00:00:00.0000000
20370701,2037-07-01 00:00:00.0000000,1,"st",4,"Wednesday",1,182,1,27,27,7,"July",3,"Third",2037,"072037","Jul 2037",2037-07-01 00:00:00.0000000,2037-07-31 00:00:00.0000000,2037-07-01 00:00:00.0000000,2037-09-30 00:00:00.0000000,2037-01-01 00:00:00.0000000,2037-12-31 00:00:00.0000000,2037-08-01 00:00:00.0000000,2038-01-01 00:00:00.0000000
20370708,2037-07-08 00:00:00.0000000,8,"th",4,"Wednesday",2,189,2,28,28,7,"July",3,"Third",2037,"072037","Jul 2037",2037-07-01 00:00:00.0000000,2037-07-31 00:00:00.0000000,2037-07-01 00:00:00.0000000,2037-09-30 00:00:00.0000000,2037-01-01 00:00:00.0000000,2037-12-31 00:00:00.0000000,2037-08-01 00:00:00.0000000,2038-01-01 00:00:00.0000000
20370710,2037-07-10 00:00:00.0000000,10,"th",6,"Friday",2,191,2,28,28,7,"July",3,"Third",2037,"072037","Jul 2037",2037-07-01 00:00:00.0000000,2037-07-31 00:00:00.0000000,2037-07-01 00:00:00.0000000,2037-09-30 00:00:00.0000000,2037-01-01 00:00:00.0000000,2037-12-31 00:00:00.0000000,2037-08-01 00:00:00.0000000,2038-01-01 00:00:00.0000000
20370709,2037-07-09 00:00:00.0000000,9,"th",5,"Thursday",2,190,2,28,28,7,"July",3,"Third",2037,"072037","Jul 2037",2037-07-01 00:00:00.0000000,2037-07-31 00:00:00.0000000,2037-07-01 00:00:00.0000000,2037-09-30 00:00:00.0000000,2037-01-01 00:00:00.0000000,2037-12-31 00:00:00.0000000,2037-08-01 00:00:00.0000000,2038-01-01 00:00:00.0000000
20370705,2037-07-05 00:00:00.0000000,5,"th",1,"Sunday",1,186,2,28,27,7,"July",3,"Third",2037,"072037","Jul 2037",2037-07-01 00:00:00.0000000,2037-07-31 00:00:00.0000000,2037-07-01 00:00:00.0000000,2037-09-30 00:00:00.0000000,2037-01-01 00:00:00.0000000,2037-12-31 00:00:00.0000000,2037-08-01 00:00:00.0000000,2038-01-01 00:00:00.0000000
20370711,2037-07-11 00:00:00.0000000,11,"th",7,"Saturday",2,192,2,28,28,7,"July",3,"Third",2037,"072037","Jul 2037",2037-07-01 00:00:00.0000000,2037-07-31 00:00:00.0000000,2037-07-01 00:00:00.0000000,2037-09-30 00:00:00.0000000,2037-01-01 00:00:00.0000000,2037-12-31 00:00:00.0000000,2037-08-01 00:00:00.0000000,2038-01-01 00:00:00.0000000
20370707,2037-07-07 00:00:00.0000000,7,"th",3,"Tuesday",1,188,2,28,28,7,"July",3,"Third",2037,"072037","Jul 2037",2037-07-01 00:00:00.0000000,2037-07-31 00:00:00.0000000,2037-07-01 00:00:00.0000000,2037-09-30 00:00:00.0000000,2037-01-01 00:00:00.0000000,2037-12-31 00:00:00.0000000,2037-08-01 00:00:00.0000000,2038-01-01 00:00:00.0000000
20370706,2037-07-06 00:00:00.0000000,6,"th",2,"Monday",1,187,2,28,28,7,"July",3,"Third",2037,"072037","Jul 2037",2037-07-01 00:00:00.0000000,2037-07-31 00:00:00.0000000,2037-07-01 00:00:00.0000000,2037-09-30 00:00:00.0000000,2037-01-01 00:00:00.0000000,2037-12-31 00:00:00.0000000,2037-08-01 00:00:00.0000000,2038-01-01 00:00:00.0000000
20370713,2037-07-13 00:00:00.0000000,13,"th",2,"Monday",2,194,3,29,29,7,"July",3,"Third",2037,"072037","Jul 2037",2037-07-01 00:00:00.0000000,2037-07-31 00:00:00.0000000,2037-07-01 00:00:00.0000000,2037-09-30 00:00:00.0000000,2037-01-01 00:00:00.0000000,2037-12-31 00:00:00.0000000,2037-08-01 00:00:00.0000000,2038-01-01 00:00:00.0000000
20370714,2037-07-14 00:00:00.0000000,14,"th",3,"Tuesday",2,195,3,29,29,7,"July",3,"Third",2037,"072037","Jul 2037",2037-07-01 00:00:00.0000000,2037-07-31 00:00:00.0000000,2037-07-01 00:00:00.0000000,2037-09-30 00:00:00.0000000,2037-01-01 00:00:00.0000000,2037-12-31 00:00:00.0000000,2037-08-01 00:00:00.0000000,2038-01-01 00:00:00.0000000
20370718,2037-07-18 00:00:00.0000000,18,"th",7,"Saturday",3,199,3,29,29,7,"July",3,"Third",2037,"072037","Jul 2037",2037-07-01 00:00:00.0000000,2037-07-31 00:00:00.0000000,2037-07-01 00:00:00.0000000,2037-09-30 00:00:00.0000000,2037-01-01 00:00:00.0000000,2037-12-31 00:00:00.0000000,2037-08-01 00:00:00.0000000,2038-01-01 00:00:00.0000000
20370712,2037-07-12 00:00:00.0000000,12,"th",1,"Sunday",2,193,3,29,28,7,"July",3,"Third",2037,"072037","Jul 2037",2037-07-01 00:00:00.0000000,2037-07-31 00:00:00.0000000,2037-07-01 00:00:00.0000000,2037-09-30 00:00:00.0000000,2037-01-01 00:00:00.0000000,2037-12-31 00:00:00.0000000,2037-08-01 00:00:00.0000000,2038-01-01 00:00:00.0000000
20370716,2037-07-16 00:00:00.0000000,16,"th",5,"Thursday",3,197,3,29,29,7,"July",3,"Third",2037,"072037","Jul 2037",2037-07-01 00:00:00.0000000,2037-07-31 00:00:00.0000000,2037-07-01 00:00:00.0000000,2037-09-30 00:00:00.0000000,2037-01-01 00:00:00.0000000,2037-12-31 00:00:00.0000000,2037-08-01 00:00:00.0000000,2038-01-01 00:00:00.0000000
20370717,2037-07-17 00:00:00.0000000,17,"th",6,"Friday",3,198,3,29,29,7,"July",3,"Third",2037,"072037","Jul 2037",2037-07-01 00:00:00.0000000,2037-07-31 00:00:00.0000000,2037-07-01 00:00:00.0000000,2037-09-30 00:00:00.0000000,2037-01-01 00:00:00.0000000,2037-12-31 00:00:00.0000000,2037-08-01 00:00:00.0000000,2038-01-01 00:00:00.0000000
20370715,2037-07-15 00:00:00.0000000,15,"th",4,"Wednesday",3,196,3,29,29,7,"July",3,"Third",2037,"072037","Jul 2037",2037-07-01 00:00:00.0000000,2037-07-31 00:00:00.0000000,2037-07-01 00:00:00.0000000,2037-09-30 00:00:00.0000000,2037-01-01 00:00:00.0000000,2037-12-31 00:00:00.0000000,2037-08-01 00:00:00.0000000,2038-01-01 00:00:00.0000000
20370722,2037-07-22 00:00:00.0000000,22,"nd",4,"Wednesday",4,203,4,30,30,7,"July",3,"Third",2037,"072037","Jul 2037",2037-07-01 00:00:00.0000000,2037-07-31 00:00:00.0000000,2037-07-01 00:00:00.0000000,2037-09-30 00:00:00.0000000,2037-01-01 00:00:00.0000000,2037-12-31 00:00:00.0000000,2037-08-01 00:00:00.0000000,2038-01-01 00:00:00.0000000
20370724,2037-07-24 00:00:00.0000000,24,"th",6,"Friday",4,205,4,30,30,7,"July",3,"Third",2037,"072037","Jul 2037",2037-07-01 00:00:00.0000000,2037-07-31 00:00:00.0000000,2037-07-01 00:00:00.0000000,2037-09-30 00:00:00.0000000,2037-01-01 00:00:00.0000000,2037-12-31 00:00:00.0000000,2037-08-01 00:00:00.0000000,2038-01-01 00:00:00.0000000
20370723,2037-07-23 00:00:00.0000000,23,"rd",5,"Thursday",4,204,4,30,30,7,"July",3,"Third",2037,"072037","Jul 2037",2037-07-01 00:00:00.0000000,2037-07-31 00:00:00.0000000,2037-07-01 00:00:00.0000000,2037-09-30 00:00:00.0000000,2037-01-01 00:00:00.0000000,2037-12-31 00:00:00.0000000,2037-08-01 00:00:00.0000000,2038-01-01 00:00:00.0000000
20370719,2037-07-19 00:00:00.0000000,19,"th",1,"Sunday",3,200,4,30,29,7,"July",3,"Third",2037,"072037","Jul 2037",2037-07-01 00:00:00.0000000,2037-07-31 00:00:00.0000000,2037-07-01 00:00:00.0000000,2037-09-30 00:00:00.0000000,2037-01-01 00:00:00.0000000,2037-12-31 00:00:00.0000000,2037-08-01 00:00:00.0000000,2038-01-01 00:00:00.0000000
20370725,2037-07-25 00:00:00.0000000,25,"th",7,"Saturday",4,206,4,30,30,7,"July",3,"Third",2037,"072037","Jul 2037",2037-07-01 00:00:00.0000000,2037-07-31 00:00:00.0000000,2037-07-01 00:00:00.0000000,2037-09-30 00:00:00.0000000,2037-01-01 00:00:00.0000000,2037-12-31 00:00:00.0000000,2037-08-01 00:00:00.0000000,2038-01-01 00:00:00.0000000
20370721,2037-07-21 00:00:00.0000000,21,"st",3,"Tuesday",3,202,4,30,30,7,"July",3,"Third",2037,"072037","Jul 2037",2037-07-01 00:00:00.0000000,2037-07-31 00:00:00.0000000,2037-07-01 00:00:00.0000000,2037-09-30 00:00:00.0000000,2037-01-01 00:00:00.0000000,2037-12-31 00:00:00.0000000,2037-08-01 00:00:00.0000000,2038-01-01 00:00:00.0000000
20370720,2037-07-20 00:00:00.0000000,20,"th",2,"Monday",3,201,4,30,30,7,"July",3,"Third",2037,"072037","Jul 2037",2037-07-01 00:00:00.0000000,2037-07-31 00:00:00.0000000,2037-07-01 00:00:00.0000000,2037-09-30 00:00:00.0000000,2037-01-01 00:00:00.0000000,2037-12-31 00:00:00.0000000,2037-08-01 00:00:00.0000000,2038-01-01 00:00:00.0000000
20320726,2032-07-26 00:00:00.0000000,26,"th",2,"Monday",4,208,5,31,31,7,"July",3,"Third",2032,"072032","Jul 2032",2032-07-01 00:00:00.0000000,2032-07-31 00:00:00.0000000,2032-07-01 00:00:00.0000000,2032-09-30 00:00:00.0000000,2032-01-01 00:00:00.0000000,2032-12-31 00:00:00.0000000,2032-08-01 00:00:00.0000000,2033-01-01 00:00:00.0000000
20320727,2032-07-27 00:00:00.0000000,27,"th",3,"Tuesday",4,209,5,31,31,7,"July",3,"Third",2032,"072032","Jul 2032",2032-07-01 00:00:00.0000000,2032-07-31 00:00:00.0000000,2032-07-01 00:00:00.0000000,2032-09-30 00:00:00.0000000,2032-01-01 00:00:00.0000000,2032-12-31 00:00:00.0000000,2032-08-01 00:00:00.0000000,2033-01-01 00:00:00.0000000
20320731,2032-07-31 00:00:00.0000000,31,"st",7,"Saturday",5,213,5,31,31,7,"July",3,"Third",2032,"072032","Jul 2032",2032-07-01 00:00:00.0000000,2032-07-31 00:00:00.0000000,2032-07-01 00:00:00.0000000,2032-09-30 00:00:00.0000000,2032-01-01 00:00:00.0000000,2032-12-31 00:00:00.0000000,2032-08-01 00:00:00.0000000,2033-01-01 00:00:00.0000000
20320728,2032-07-28 00:00:00.0000000,28,"th",4,"Wednesday",4,210,5,31,31,7,"July",3,"Third",2032,"072032","Jul 2032",2032-07-01 00:00:00.0000000,2032-07-31 00:00:00.0000000,2032-07-01 00:00:00.0000000,2032-09-30 00:00:00.0000000,2032-01-01 00:00:00.0000000,2032-12-31 00:00:00.0000000,2032-08-01 00:00:00.0000000,2033-01-01 00:00:00.0000000
20320730,2032-07-30 00:00:00.0000000,30,"th",6,"Friday",5,212,5,31,31,7,"July",3,"Third",2032,"072032","Jul 2032",2032-07-01 00:00:00.0000000,2032-07-31 00:00:00.0000000,2032-07-01 00:00:00.0000000,2032-09-30 00:00:00.0000000,2032-01-01 00:00:00.0000000,2032-12-31 00:00:00.0000000,2032-08-01 00:00:00.0000000,2033-01-01 00:00:00.0000000
20320725,2032-07-25 00:00:00.0000000,25,"th",1,"Sunday",4,207,5,31,30,7,"July",3,"Third",2032,"072032","Jul 2032",2032-07-01 00:00:00.0000000,2032-07-31 00:00:00.0000000,2032-07-01 00:00:00.0000000,2032-09-30 00:00:00.0000000,2032-01-01 00:00:00.0000000,2032-12-31 00:00:00.0000000,2032-08-01 00:00:00.0000000,2033-01-01 00:00:00.0000000
20320729,2032-07-29 00:00:00.0000000,29,"th",5,"Thursday",5,211,5,31,31,7,"July",3,"Third",2032,"072032","Jul 2032",2032-07-01 00:00:00.0000000,2032-07-31 00:00:00.0000000,2032-07-01 00:00:00.0000000,2032-09-30 00:00:00.0000000,2032-01-01 00:00:00.0000000,2032-12-31 00:00:00.0000000,2032-08-01 00:00:00.0000000,2033-01-01 00:00:00.0000000
20320805,2032-08-05 00:00:00.0000000,5,"th",5,"Thursday",1,218,1,32,32,8,"August",3,"Third",2032,"082032","Aug 2032",2032-08-01 00:00:00.0000000,2032-08-31 00:00:00.0000000,2032-07-01 00:00:00.0000000,2032-09-30 00:00:00.0000000,2032-01-01 00:00:00.0000000,2032-12-31 00:00:00.0000000,2032-09-01 00:00:00.0000000,2033-01-01 00:00:00.0000000
20320801,2032-08-01 00:00:00.0000000,1,"st",1,"Sunday",1,214,1,32,31,8,"August",3,"Third",2032,"082032","Aug 2032",2032-08-01 00:00:00.0000000,2032-08-31 00:00:00.0000000,2032-07-01 00:00:00.0000000,2032-09-30 00:00:00.0000000,2032-01-01 00:00:00.0000000,2032-12-31 00:00:00.0000000,2032-09-01 00:00:00.0000000,2033-01-01 00:00:00.0000000
20320806,2032-08-06 00:00:00.0000000,6,"th",6,"Friday",1,219,1,32,32,8,"August",3,"Third",2032,"082032","Aug 2032",2032-08-01 00:00:00.0000000,2032-08-31 00:00:00.0000000,2032-07-01 00:00:00.0000000,2032-09-30 00:00:00.0000000,2032-01-01 00:00:00.0000000,2032-12-31 00:00:00.0000000,2032-09-01 00:00:00.0000000,2033-01-01 00:00:00.0000000
20320804,2032-08-04 00:00:00.0000000,4,"th",4,"Wednesday",1,217,1,32,32,8,"August",3,"Third",2032,"082032","Aug 2032",2032-08-01 00:00:00.0000000,2032-08-31 00:00:00.0000000,2032-07-01 00:00:00.0000000,2032-09-30 00:00:00.0000000,2032-01-01 00:00:00.0000000,2032-12-31 00:00:00.0000000,2032-09-01 00:00:00.0000000,2033-01-01 00:00:00.0000000
20320807,2032-08-07 00:00:00.0000000,7,"th",7,"Saturday",1,220,1,32,32,8,"August",3,"Third",2032,"082032","Aug 2032",2032-08-01 00:00:00.0000000,2032-08-31 00:00:00.0000000,2032-07-01 00:00:00.0000000,2032-09-30 00:00:00.0000000,2032-01-01 00:00:00.0000000,2032-12-31 00:00:00.0000000,2032-09-01 00:00:00.0000000,2033-01-01 00:00:00.0000000
20320803,2032-08-03 00:00:00.0000000,3,"rd",3,"Tuesday",1,216,1,32,32,8,"August",3,"Third",2032,"082032","Aug 2032",2032-08-01 00:00:00.0000000,2032-08-31 00:00:00.0000000,2032-07-01 00:00:00.0000000,2032-09-30 00:00:00.0000000,2032-01-01 00:00:00.0000000,2032-12-31 00:00:00.0000000,2032-09-01 00:00:00.0000000,2033-01-01 00:00:00.0000000
20320802,2032-08-02 00:00:00.0000000,2,"nd",2,"Monday",1,215,1,32,32,8,"August",3,"Third",2032,"082032","Aug 2032",2032-08-01 00:00:00.0000000,2032-08-31 00:00:00.0000000,2032-07-01 00:00:00.0000000,2032-09-30 00:00:00.0000000,2032-01-01 00:00:00.0000000,2032-12-31 00:00:00.0000000,2032-09-01 00:00:00.0000000,2033-01-01 00:00:00.0000000
20320809,2032-08-09 00:00:00.0000000,9,"th",2,"Monday",2,222,2,33,33,8,"August",3,"Third",2032,"082032","Aug 2032",2032-08-01 00:00:00.0000000,2032-08-31 00:00:00.0000000,2032-07-01 00:00:00.0000000,2032-09-30 00:00:00.0000000,2032-01-01 00:00:00.0000000,2032-12-31 00:00:00.0000000,2032-09-01 00:00:00.0000000,2033-01-01 00:00:00.0000000
20320810,2032-08-10 00:00:00.0000000,10,"th",3,"Tuesday",2,223,2,33,33,8,"August",3,"Third",2032,"082032","Aug 2032",2032-08-01 00:00:00.0000000,2032-08-31 00:00:00.0000000,2032-07-01 00:00:00.0000000,2032-09-30 00:00:00.0000000,2032-01-01 00:00:00.0000000,2032-12-31 00:00:00.0000000,2032-09-01 00:00:00.0000000,2033-01-01 00:00:00.0000000
20320814,2032-08-14 00:00:00.0000000,14,"th",7,"Saturday",2,227,2,33,33,8,"August",3,"Third",2032,"082032","Aug 2032",2032-08-01 00:00:00.0000000,2032-08-31 00:00:00.0000000,2032-07-01 00:00:00.0000000,2032-09-30 00:00:00.0000000,2032-01-01 00:00:00.0000000,2032-12-31 00:00:00.0000000,2032-09-01 00:00:00.0000000,2033-01-01 00:00:00.0000000
20320811,2032-08-11 00:00:00.0000000,11,"th",4,"Wednesday",2,224,2,33,33,8,"August",3,"Third",2032,"082032","Aug 2032",2032-08-01 00:00:00.0000000,2032-08-31 00:00:00.0000000,2032-07-01 00:00:00.0000000,2032-09-30 00:00:00.0000000,2032-01-01 00:00:00.0000000,2032-12-31 00:00:00.0000000,2032-09-01 00:00:00.0000000,2033-01-01 00:00:00.0000000
20320813,2032-08-13 00:00:00.0000000,13,"th",6,"Friday",2,226,2,33,33,8,"August",3,"Third",2032,"082032","Aug 2032",2032-08-01 00:00:00.0000000,2032-08-31 00:00:00.0000000,2032-07-01 00:00:00.0000000,2032-09-30 00:00:00.0000000,2032-01-01 00:00:00.0000000,2032-12-31 00:00:00.0000000,2032-09-01 00:00:00.0000000,2033-01-01 00:00:00.0000000
20320808,2032-08-08 00:00:00.0000000,8,"th",1,"Sunday",2,221,2,33,32,8,"August",3,"Third",2032,"082032","Aug 2032",2032-08-01 00:00:00.0000000,2032-08-31 00:00:00.0000000,2032-07-01 00:00:00.0000000,2032-09-30 00:00:00.0000000,2032-01-01 00:00:00.0000000,2032-12-31 00:00:00.0000000,2032-09-01 00:00:00.0000000,2033-01-01 00:00:00.0000000
20320812,2032-08-12 00:00:00.0000000,12,"th",5,"Thursday",2,225,2,33,33,8,"August",3,"Third",2032,"082032","Aug 2032",2032-08-01 00:00:00.0000000,2032-08-31 00:00:00.0000000,2032-07-01 00:00:00.0000000,2032-09-30 00:00:00.0000000,2032-01-01 00:00:00.0000000,2032-12-31 00:00:00.0000000,2032-09-01 00:00:00.0000000,2033-01-01 00:00:00.0000000
20320819,2032-08-19 00:00:00.0000000,19,"th",5,"Thursday",3,232,3,34,34,8,"August",3,"Third",2032,"082032","Aug 2032",2032-08-01 00:00:00.0000000,2032-08-31 00:00:00.0000000,2032-07-01 00:00:00.0000000,2032-09-30 00:00:00.0000000,2032-01-01 00:00:00.0000000,2032-12-31 00:00:00.0000000,2032-09-01 00:00:00.0000000,2033-01-01 00:00:00.0000000
20320815,2032-08-15 00:00:00.0000000,15,"th",1,"Sunday",3,228,3,34,33,8,"August",3,"Third",2032,"082032","Aug 2032",2032-08-01 00:00:00.0000000,2032-08-31 00:00:00.0000000,2032-07-01 00:00:00.0000000,2032-09-30 00:00:00.0000000,2032-01-01 00:00:00.0000000,2032-12-31 00:00:00.0000000,2032-09-01 00:00:00.0000000,2033-01-01 00:00:00.0000000
20320820,2032-08-20 00:00:00.0000000,20,"th",6,"Friday",3,233,3,34,34,8,"August",3,"Third",2032,"082032","Aug 2032",2032-08-01 00:00:00.0000000,2032-08-31 00:00:00.0000000,2032-07-01 00:00:00.0000000,2032-09-30 00:00:00.0000000,2032-01-01 00:00:00.0000000,2032-12-31 00:00:00.0000000,2032-09-01 00:00:00.0000000,2033-01-01 00:00:00.0000000
20320818,2032-08-18 00:00:00.0000000,18,"th",4,"Wednesday",3,231,3,34,34,8,"August",3,"Third",2032,"082032","Aug 2032",2032-08-01 00:00:00.0000000,2032-08-31 00:00:00.0000000,2032-07-01 00:00:00.0000000,2032-09-30 00:00:00.0000000,2032-01-01 00:00:00.0000000,2032-12-31 00:00:00.0000000,2032-09-01 00:00:00.0000000,2033-01-01 00:00:00.0000000
20320821,2032-08-21 00:00:00.0000000,21,"st",7,"Saturday",3,234,3,34,34,8,"August",3,"Third",2032,"082032","Aug 2032",2032-08-01 00:00:00.0000000,2032-08-31 00:00:00.0000000,2032-07-01 00:00:00.0000000,2032-09-30 00:00:00.0000000,2032-01-01 00:00:00.0000000,2032-12-31 00:00:00.0000000,2032-09-01 00:00:00.0000000,2033-01-01 00:00:00.0000000
20320817,2032-08-17 00:00:00.0000000,17,"th",3,"Tuesday",3,230,3,34,34,8,"August",3,"Third",2032,"082032","Aug 2032",2032-08-01 00:00:00.0000000,2032-08-31 00:00:00.0000000,2032-07-01 00:00:00.0000000,2032-09-30 00:00:00.0000000,2032-01-01 00:00:00.0000000,2032-12-31 00:00:00.0000000,2032-09-01 00:00:00.0000000,2033-01-01 00:00:00.0000000
