bay_id,st_marker_id,status,location,lat,lon
3194,5428E,Present,"(-37.80808004458228, 144.95485497777992)",-37.80808004458228,144.95485497777992
3213,5514E,Present,"(-37.806979097977774, 144.95435123661542)",-37.806979097977774,144.95435123661542
3215,5518E,Present,"(-37.80687120945355, 144.95430213931687)",-37.80687120945355,144.95430213931687
3217,5522E,Present,"(-37.80677369416307, 144.95425777670619)",-37.80677369416307,144.95425777670619
3231,5594E,Unoccupied,"(-37.80589073957607, 144.9538554994207)",-37.80589073957607,144.9538554994207
3254,5807W,Unoccupied,"(-37.80702712867955, 144.95334035323768)",-37.80702712867955,144.95334035323768
3259,5812E,Unoccupied,"(-37.806990515111366, 144.9534817138573)",-37.806990515111366,144.9534817138573
3261,5814E,Unoccupied,"(-37.80696745663332, 144.95348587919312)",-37.80696745663332,144.95348587919312
3228,5586E,Unoccupied,"(-37.80613855115189, 144.9539680105218)",-37.80613855115189,144.9539680105218
3251,5802E,Unoccupied,"(-37.807106293352206, 144.95346088611086)",-37.807106293352206,144.95346088611086
3229,5590E,Unoccupied,"(-37.80608720048431, 144.95394457027356)",-37.80608720048431,144.95394457027356
3253,5806E,Unoccupied,"(-37.80706021881925, 144.95346921673428)",-37.80706021881925,144.95346921673428
3252,5804E,Unoccupied,"(-37.8070834098104, 144.95346505139918)",-37.8070834098104,144.95346505139918
3257,5810E,Unoccupied,"(-37.807013837726906, 144.95347757148653)",-37.807013837726906,144.95347757148653
3255,5808E,Unoccupied,"(-37.8070370282683, 144.95347338263412)",-37.8070370282683,144.95347338263412
3256,5809W,Unoccupied,"(-37.80697358323265, 144.9533499662862)",-37.80697358323265,144.9533499662862
3274,5833W,Unoccupied,"(-37.80654790580987, 144.95342448111813)",-37.80654790580987,144.95342448111813
3269,5828E,Unoccupied,"(-37.80673768305752, 144.95352603375784)",-37.80673768305752,144.95352603375784
731,610E,Unoccupied,"(-37.80863968041447, 144.96911287449018)",-37.80863968041447,144.96911287449018
3263,5818E,Unoccupied,"(-37.806921075538504, 144.95349421039873)",-37.806921075538504,144.95349421039873
3276,5835W,Unoccupied,"(-37.806494389490915, 144.95343399892556)",-37.806494389490915,144.95343399892556
3281,5844E,Unoccupied,"(-37.806552092041514, 144.953558766649)",-37.806552092041514,144.953558766649
3271,5830E,Unoccupied,"(-37.806714484474156, 144.95353012545496)",-37.806714484474156,144.95353012545496
3267,5824E,Unoccupied,"(-37.80678413595104, 144.95351785207032)",-37.80678413595104,144.95351785207032
3275,5834E,Unoccupied,"(-37.806668087276925, 144.9535383082356)",-37.806668087276925,144.9535383082356
3277,5836E,Unoccupied,"(-37.80664488599042, 144.9535424004917)",-37.80664488599042,144.9535424004917
727,594E,Unoccupied,"(-37.808853046627384, 144.96921048464566)",-37.808853046627384,144.96921048464566
728,598E,Unoccupied,"(-37.80879967578689, 144.9691860997867)",-37.80879967578689,144.9691860997867
3268,5826E,Unoccupied,"(-37.80676088168991, 144.9535219414902)",-37.80676088168991,144.9535219414902
3285,5852E,Unoccupied,"(-37.80643916628682, 144.9535782464586)",-37.80643916628682,144.9535782464586
730,606E,Unoccupied,"(-37.80869305126848, 144.96913725924838)",-37.80869305126848,144.96913725924838
3265,5822E,Unoccupied,"(-37.80687469399207, 144.95350253214107)",-37.80687469399207,144.95350253214107
3284,5850E,Unoccupied,"(-37.806470560294805, 144.95357314589475)",-37.806470560294805,144.95357314589475
3356,6044E,Unoccupied,"(-37.80611418666328, 144.95221261672373)",-37.80611418666328,144.95221261672373
3273,5832E,Unoccupied,"(-37.806691285420385, 144.95353421712434)",-37.806691285420385,144.95353421712434
3350,6034E,Present,"(-37.80638211114966, 144.95216474182206)",-37.80638211114966,144.95216474182206
3348,6032E,Present,"(-37.80648440390729, 144.95214642968898)",-37.80648440390729,144.95214642968898
3282,5846E,Unoccupied,"(-37.80652887818256, 144.95356284829148)",-37.80652887818256,144.95356284829148
3278,5838E,Unoccupied,"(-37.80662168918761, 144.95354649162206)",-37.80662168918761,144.95354649162206
3279,5840E,Unoccupied,"(-37.80659848968227, 144.95355058329227)",-37.80659848968227,144.95355058329227
3360,6055W,Unoccupied,"(-37.80606678593307, 144.95198437373847)",-37.80606678593307,144.95198437373847
3264,5820E,Unoccupied,"(-37.8068978849857, 144.95349837628095)",-37.8068978849857,144.95349837628095
4299,C6934,Unoccupied,"(-37.80935099071176, 144.9559961537129)",-37.80935099071176,144.9559961537129
5112,9916N,Unoccupied,"(-37.82557784480253, 144.9685393479087)",-37.82557784480253,144.9685393479087
3388,6219W,Unoccupied,"(-37.806156626494236, 144.95091629830176)",-37.806156626494236,144.95091629830176
733,618E,Unoccupied,"(-37.808533040791204, 144.96906408969812)",-37.808533040791204,144.96906408969812
3371,6187W,Present,"(-37.806652234916356, 144.95114148280203)",-37.806652234916356,144.95114148280203
3380,6203W,Unoccupied,"(-37.806349134859786, 144.95100392489394)",-37.806349134859786,144.95100392489394
3394,6231W,Present,"(-37.805983889506166, 144.95083741087637)",-37.805983889506166,144.95083741087637
3391,6225W,Unoccupied,"(-37.80607013714261, 144.95087680551586)",-37.80607013714261,144.95087680551586
3381,6205W,Unoccupied,"(-37.80632796748596, 144.95099429902604)",-37.80632796748596,144.95099429902604
3389,6221W,Unoccupied,"(-37.806112435723136, 144.95089614486108)",-37.806112435723136,144.95089614486108
3386,6215W,Unoccupied,"(-37.80619898611389, 144.95093556067548)",-37.80619898611389,144.95093556067548
3382,6207W,Unoccupied,"(-37.80630677783586, 144.950984602318)",-37.80630677783586,144.950984602318
3385,6213W,Unoccupied,"(-37.80622014763526, 144.95094523460372)",-37.80622014763526,144.95094523460372
3387,6217W,Unoccupied,"(-37.80617781003179, 144.95092591905063)",-37.80617781003179,144.95092591905063
734,622E,Unoccupied,"(-37.80847977202194, 144.96903968966444)",-37.80847977202194,144.96903968966444
3376,6195W,Unoccupied,"(-37.806544410687636, 144.9510926353886)",-37.806544410687636,144.9510926353886
3374,6191W,Present,"(-37.80658679914876, 144.9511118550584)",-37.80658679914876,144.9511118550584
3384,6211W,Present,"(-37.806264487129894, 144.9509651348636)",-37.806264487129894,144.9509651348636
3393,6229W,Present,"(-37.8060050580372, 144.95084709764473)",-37.8060050580372,144.95084709764473
3375,6193W,Present,"(-37.8065656135546, 144.9511022369515)",-37.8065656135546,144.9511022369515
3398,6239W,Unoccupied,"(-37.805874010410136, 144.95078756712493)",-37.805874010410136,144.95078756712493
3400,6241W,Unoccupied,"(-37.80585287262254, 144.95077786807047)",-37.80585287262254,144.95077786807047
3544,7064N,Unoccupied,"(-37.80859440745567, 144.95436484864248)",-37.80859440745567,144.95436484864248
3531,7023S,Unoccupied,"(-37.80747387339178, 144.95884861877693)",-37.80747387339178,144.95884861877693
3397,6237W,Unoccupied,"(-37.80589520730427, 144.95079721963123)",-37.80589520730427,144.95079721963123
3538,7039S,Present,"(-37.80762337918691, 144.9583329133774)",-37.80762337918691,144.9583329133774
3548,7069S,Unoccupied,"(-37.80878581859247, 144.95422578363554)",-37.80878581859247,144.95422578363554
3401,6243W,Unoccupied,"(-37.80583170375059, 144.95076832070202)",-37.80583170375059,144.95076832070202
3547,7067S,Unoccupied,"(-37.80876621779319, 144.95429396530173)",-37.80876621779319,144.95429396530173
3542,7062N,Unoccupied,"(-37.80857594929172, 144.95442898979934)",-37.80857594929172,144.95442898979934
3545,7065S,Unoccupied,"(-37.80874796375949, 144.95435742622294)",-37.80874796375949,144.95435742622294
740,634E,Unoccupied,"(-37.808319762391434, 144.96896652050478)",-37.808319762391434,144.96896652050478
739,630E,Unoccupied,"(-37.8083731323717, 144.96899090506162)",-37.8083731323717,144.96899090506162
3550,7073S,Unoccupied,"(-37.8088248688981, 144.95408997154112)",-37.8088248688981,144.95408997154112
3395,6233W,Unoccupied,"(-37.80596271642133, 144.95082772735728)",-37.80596271642133,144.95082772735728
737,626E,Unoccupied,"(-37.808426401149944, 144.96901530504044)",-37.808426401149944,144.96901530504044
3549,7071S,Unoccupied,"(-37.80880510071484, 144.9541587211426)",-37.80880510071484,144.9541587211426
3492,6576N,Unoccupied,"(-37.80822296307644, 144.95988661053423)",-37.80822296307644,144.95988661053423
3543,7063S,Unoccupied,"(-37.8087307953435, 144.95441713063076)",-37.8087307953435,144.95441713063076
3541,7060N,Unoccupied,"(-37.808558249149854, 144.95449049698723)",-37.808558249149854,144.95449049698723
3529,7019S,Present,"(-37.80743172163747, 144.958993509489)",-37.80743172163747,144.958993509489
3539,7041S,Unoccupied,"(-37.807641932987536, 144.9582691077157)",-37.807641932987536,144.9582691077157
3533,7027S,Unoccupied,"(-37.80751355001985, 144.95871217524257)",-37.80751355001985,144.95871217524257
3537,7037S,Unoccupied,"(-37.80760481728576, 144.95839671900853)",-37.80760481728576,144.95839671900853
3575,7121S,Unoccupied,"(-37.808314705423946, 144.95328919451828)",-37.808314705423946,144.95328919451828
5005,9437S,Unoccupied,"(-37.83019364257427, 144.9661433781602)",-37.83019364257427,144.9661433781602
3604,7552N,Unoccupied,"(-37.80596466609564, 144.9589088869089)",-37.80596466609564,144.9589088869089
3574,7120N,Unoccupied,"(-37.808202973656115, 144.95326759993318)",-37.808202973656115,144.95326759993318
3572,7101S,Unoccupied,"(-37.80909926288987, 144.95313558997623)",-37.80909926288987,144.95313558997623
5003,9435S,Unoccupied,"(-37.830183336946575, 144.96617899276828)",-37.830183336946575,144.96617899276828
3554,7079S,Unoccupied,"(-37.808883282556195, 144.95388681329126)",-37.808883282556195,144.95388681329126
3585,7139S,Unoccupied,"(-37.808501076464694, 144.9526429363957)",-37.808501076464694,144.9526429363957
3586,7141S,Unoccupied,"(-37.808516453418775, 144.9525896147918)",-37.808516453418775,144.9525896147918
3568,7096N,Unoccupied,"(-37.80893103506304, 144.95319811001679)",-37.80893103506304,144.95319811001679
3573,7119S,Unoccupied,"(-37.80829857216029, 144.95334514013373)",-37.80829857216029,144.95334514013373
3558,7084N,Unoccupied,"(-37.808812603559126, 144.95361138235916)",-37.808812603559126,144.95361138235916
3565,7091S,Unoccupied,"(-37.80900153817465, 144.9534755228143)",-37.80900153817465,144.9534755228143
3567,7095S,Unoccupied,"(-37.80904047159493, 144.95334011301645)",-37.80904047159493,144.95334011301645
3556,7082N,Unoccupied,"(-37.80879376806563, 144.95367715058157)",-37.80879376806563,144.95367715058157
3553,7078N,Unoccupied,"(-37.80873768608281, 144.9538699985423)",-37.80873768608281,144.9538699985423
3551,7075S,Unoccupied,"(-37.80884456862403, 144.95402145604163)",-37.80884456862403,144.95402145604163
3566,7093S,Unoccupied,"(-37.80902080662713, 144.95340850401885)",-37.80902080662713,144.95340850401885
3562,7088N,Unoccupied,"(-37.80885217507168, 144.95347329740525)",-37.80885217507168,144.95347329740525
3571,7099S,Present,"(-37.80907994356288, 144.95320282586704)",-37.80907994356288,144.95320282586704
3560,7086N,Present,"(-37.80883228611145, 144.95354270197825)",-37.80883228611145,144.95354270197825
3606,7554N,Present,"(-37.80598354787373, 144.95884461925414)",-37.80598354787373,144.95884461925414
3580,7129S,Present,"(-37.808402507551, 144.95298472785083)",-37.808402507551,144.95298472785083
3583,7135S,Unoccupied,"(-37.80845894038579, 144.95278903669237)",-37.80845894038579,144.95278903669237
3588,7146N,Present,"(-37.80845438331892, 144.95239578991172)",-37.80845438331892,144.95239578991172
5311,7809W,Unoccupied,"(-37.82956030917069, 144.9710350647198)",-37.82956030917069,144.9710350647198
5316,7819W,Unoccupied,"(-37.82928939365385, 144.97103614796043)",-37.82928939365385,144.97103614796043
5317,7821W,Unoccupied,"(-37.829235341352806, 144.97103730768947)",-37.829235341352806,144.97103730768947
3724,7737S,Unoccupied,"(-37.80325401620138, 144.95058834497473)",-37.80325401620138,144.95058834497473
3622,7570N,Unoccupied,"(-37.8056518213384, 144.95475934922203)",-37.8056518213384,144.95475934922203
3625,7574N,Unoccupied,"(-37.80563672055596, 144.95462461030127)",-37.80563672055596,144.95462461030127
3628,7577S,Unoccupied,"(-37.8058291849574, 144.95468553992856)",-37.8058291849574,144.95468553992856
5309,7805W,Unoccupied,"(-37.82966845278199, 144.97103501536404)",-37.82966845278199,144.97103501536404
3623,7572N,Unoccupied,"(-37.80564432646193, 144.95469212813896)",-37.80564432646193,144.95469212813896
3633,7584N,Unoccupied,"(-37.80559174454697, 144.95422564230262)",-37.80559174454697,144.95422564230262
3630,7579S,Unoccupied,"(-37.80582157665668, 144.9546180926589)",-37.80582157665668,144.9546180926589
3635,7586N,Unoccupied,"(-37.80558417130324, 144.95415795040003)",-37.80558417130324,144.95415795040003
3624,7573S,Unoccupied,"(-37.80584440198315, 144.9548204611726)",-37.80584440198315,144.9548204611726
3617,7565S,Present,"(-37.805925671683255, 144.95555724362447)",-37.805925671683255,144.95555724362447
3615,7563S,Present,"(-37.80593239786066, 144.95561786622383)",-37.80593239786066,144.95561786622383
3637,7590N,Present,"(-37.80556771137624, 144.9540120387018)",-37.80556771137624,144.9540120387018
3631,7580N,Unoccupied,"(-37.80560674439511, 144.95435776275738)",-37.80560674439511,144.95435776275738
3619,7567S,Unoccupied,"(-37.805918333860525, 144.9554908226089)",-37.805918333860525,144.9554908226089
3723,7735S,Unoccupied,"(-37.80326767897914, 144.95071374441312)",-37.80326767897914,144.95071374441312
4559,8000E,Unoccupied,"(-37.83021142092793, 144.96936488265194)",-37.83021142092793,144.96936488265194
5332,7851W,Unoccupied,"(-37.82714658240661, 144.97114918635492)",-37.82714658240661,144.97114918635492
5331,7849W,Unoccupied,"(-37.82719826086641, 144.97115121650052)",-37.82719826086641,144.97115121650052
4568,8009W,Unoccupied,"(-37.82996578003043, 144.96913060783615)",-37.82996578003043,144.96913060783615
5330,7847W,Unoccupied,"(-37.827249332766385, 144.9711517636958)",-37.827249332766385,144.9711517636958
5325,7837W,Unoccupied,"(-37.82782606825873, 144.97112689939493)",-37.82782606825873,144.97112689939493
4569,8010E,Unoccupied,"(-37.82994136256413, 144.9692385008358)",-37.82994136256413,144.9692385008358
5322,7831W,Unoccupied,"(-37.82799583047071, 144.97110986702245)",-37.82799583047071,144.97110986702245
5321,7829W,Unoccupied,"(-37.82805262576258, 144.97110406201244)",-37.82805262576258,144.97110406201244
5324,7835W,Unoccupied,"(-37.8278825118132, 144.9711213990789)",-37.8278825118132,144.9711213990789
5329,7845W,Unoccupied,"(-37.82730036312025, 144.97115125967724)",-37.82730036312025,144.97115125967724
5327,7841W,Unoccupied,"(-37.827402655274994, 144.97115058095847)",-37.827402655274994,144.97115058095847
5328,7843W,Present,"(-37.827352424794405, 144.97115074040516)",-37.827352424794405,144.97115074040516
4564,8005W,Unoccupied,"(-37.830067730586045, 144.96917766129872)",-37.830067730586045,144.96917766129872
5333,7853W,Unoccupied,"(-37.82709314774001, 144.97114692761693)",-37.82709314774001,144.97114692761693
4566,8007W,Unoccupied,"(-37.83001445647915, 144.9691530354263)",-37.83001445647915,144.9691530354263
4578,8019W,Unoccupied,"(-37.829626941498155, 144.9689734199962)",-37.829626941498155,144.9689734199962
4572,8013W,Unoccupied,"(-37.829798976077534, 144.96905306494244)",-37.829798976077534,144.96905306494244
5346,8873W,Unoccupied,"(-37.82539182057477, 144.9605934088404)",-37.82539182057477,144.9605934088404
4577,8018E,Unoccupied,"(-37.82953407573397, 144.96905443417953)",-37.82953407573397,144.96905443417953
4574,8015W,Unoccupied,"(-37.82974047092655, 144.96902592745062)",-37.82974047092655,144.96902592745062
4576,8017W,Unoccupied,"(-37.829683325935946, 144.9689994431188)",-37.829683325935946,144.9689994431188
5345,8871W,Present,"(-37.82543122206522, 144.96054694628188)",-37.82543122206522,144.96054694628188
4759,8812E,Unoccupied,"(-37.82279550692837, 144.96678512086714)",-37.82279550692837,144.96678512086714
4579,8021W,Unoccupied,"(-37.829577145364745, 144.96895038449523)",-37.829577145364745,144.96895038449523
4570,8011W,Unoccupied,"(-37.829855424277184, 144.96907931990978)",-37.829855424277184,144.96907931990978
4575,8016E,Present,"(-37.829582906445445, 144.96907648304722)",-37.829582906445445,144.96907648304722
4757,8808E,Present,"(-37.822855979433115, 144.96666295125493)",-37.822855979433115,144.96666295125493
4758,8810E,Present,"(-37.82282589984528, 144.96671995665338)",-37.82282589984528,144.96671995665338
4573,8014E,Present,"(-37.8296316908518, 144.96909856930577)",-37.8296316908518,144.96909856930577
4798,9116N,Unoccupied,"(-37.83011481619661, 144.9703427809747)",-37.83011481619661,144.9703427809747
4806,9132N,Unoccupied,"(-37.830188494228366, 144.97007596460094)",-37.830188494228366,144.97007596460094
5347,8875W,Present,"(-37.825353797628004, 144.9606383154937)",-37.825353797628004,144.9606383154937
5348,8877W,Present,"(-37.82531767208792, 144.96068072466193)",-37.82531767208792,144.96068072466193
5353,8887W,Present,"(-37.824908323670655, 144.96116233018282)",-37.824908323670655,144.96116233018282
5356,8893W,Present,"(-37.82479338409993, 144.96129747483866)",-37.82479338409993,144.96129747483866
5358,8897W,Present,"(-37.82450433070958, 144.96163789794954)",-37.82450433070958,144.96163789794954
5351,8883W,Present,"(-37.824982808080016, 144.9610747837695)",-37.824982808080016,144.9610747837695
5352,8885W,Present,"(-37.824946075716575, 144.96111801948322)",-37.824946075716575,144.96111801948322
5349,8879W,Present,"(-37.82515117079677, 144.96087650252926)",-37.82515117079677,144.96087650252926
5359,8999W,Present,"(-37.82446585801464, 144.9616832423308)",-37.82446585801464,144.9616832423308
5354,8889W,Unoccupied,"(-37.824869818255166, 144.9612076794827)",-37.824869818255166,144.9612076794827
5362,8905W,Unoccupied,"(-37.82405864585421, 144.96216148541197)",-37.82405864585421,144.96216148541197
4853,9256N,Unoccupied,"(-37.828862927118344, 144.97029677805853)",-37.828862927118344,144.97029677805853
4840,9240N,Unoccupied,"(-37.828747029073014, 144.97069525467938)",-37.828747029073014,144.97069525467938
4865,9268N,Unoccupied,"(-37.82892561982128, 144.97008112535386)",-37.82892561982128,144.97008112535386
4847,9247S,Unoccupied,"(-37.82889341667521, 144.97061739779667)",-37.82889341667521,144.97061739779667
4846,9246N,Unoccupied,"(-37.82877889104269, 144.97058682433521)",-37.82877889104269,144.97058682433521
4845,9245S,Unoccupied,"(-37.82888243388449, 144.97065526571407)",-37.82888243388449,144.97065526571407
4850,9250N,Unoccupied,"(-37.828832914848135, 144.97040012415158)",-37.828832914848135,144.97040012415158
4838,9238N,Unoccupied,"(-37.82873655614081, 144.97073104695767)",-37.82873655614081,144.97073104695767
4869,9276N,Unoccupied,"(-37.82896730532619, 144.96993785828036)",-37.82896730532619,144.96993785828036
4849,9249S,Unoccupied,"(-37.828904965270624, 144.97057758854965)",-37.828904965270624,144.97057758854965
4861,9264N,Unoccupied,"(-37.82890482147644, 144.97015254202498)",-37.82890482147644,144.97015254202498
4844,9244N,Unoccupied,"(-37.82876804360365, 144.9706236824099)",-37.82876804360365,144.9706236824099
4857,9260N,Unoccupied,"(-37.828883810215046, 144.97022488820136)",-37.828883810215046,144.97022488820136
4868,9274N,Unoccupied,"(-37.828957278297125, 144.96997237228405)",-37.828957278297125,144.96997237228405
4866,9270N,Unoccupied,"(-37.828936525615205, 144.97004366335193)",-37.828936525615205,144.97004366335193
4876,9290N,Unoccupied,"(-37.82906481199191, 144.96960285206353)",-37.82906481199191,144.96960285206353
4852,9254N,Present,"(-37.828852361640116, 144.97033315413753)",-37.828852361640116,144.97033315413753
4877,9292N,Unoccupied,"(-37.82907502979826, 144.96956775385016)",-37.82907502979826,144.96956775385016
4851,9252N,Present,"(-37.82884197820196, 144.97036890373192)",-37.82884197820196,144.97036890373192
4903,9325S,Unoccupied,"(-37.829506990604486, 144.96851455886545)",-37.829506990604486,144.96851455886545
4917,9339S,Unoccupied,"(-37.8295696721793, 144.96829860997644)",-37.8295696721793,144.96829860997644
4895,9317S,Unoccupied,"(-37.829472149906586, 144.96863463463274)",-37.829472149906586,144.96863463463274
4897,9319S,Unoccupied,"(-37.829481318964014, 144.96860303930276)",-37.829481318964014,144.96860303930276
4899,9321S,Unoccupied,"(-37.829490447843284, 144.96857157061635)",-37.829490447843284,144.96857157061635
4901,9323S,Unoccupied,"(-37.82949867265479, 144.9685432250867)",-37.82949867265479,144.9685432250867
4893,9315S,Unoccupied,"(-37.82946744191621, 144.96866459989212)",-37.82946744191621,144.96866459989212
4905,9327S,Unoccupied,"(-37.829516123864686, 144.96848308435517)",-37.829516123864686,144.96848308435517
4927,9349S,Unoccupied,"(-37.82962703655288, 144.9681151750442)",-37.82962703655288,144.9681151750442
4911,9333S,Unoccupied,"(-37.82954302222381, 144.9683903657431)",-37.82954302222381,144.9683903657431
4929,9351S,Unoccupied,"(-37.82963164969328, 144.96808486322163)",-37.82963164969328,144.96808486322163
4921,9343S,Unoccupied,"(-37.82958739864928, 144.96823740322645)",-37.82958739864928,144.96823740322645
4881,9302N,Unoccupied,"(-37.829136204013736, 144.96935588867115)",-37.829136204013736,144.96935588867115
4885,9306N,Unoccupied,"(-37.82915780383411, 144.96928169832938)",-37.82915780383411,144.96928169832938
4909,9331S,Unoccupied,"(-37.82953393887039, 144.96842167586396)",-37.82953393887039,144.96842167586396
4883,9304N,Unoccupied,"(-37.829146675759404, 144.96931992163593)",-37.829146675759404,144.96931992163593
4913,9335S,Unoccupied,"(-37.82955191844707, 144.96835970098678)",-37.82955191844707,144.96835970098678
4919,9341S,Unoccupied,"(-37.82957875509607, 144.96826719814908)",-37.82957875509607,144.96826719814908
6667,9361S,Unoccupied,"(-37.82967782934985, 144.96792568365748)",-37.82967782934985,144.96792568365748
4937,9363S,Unoccupied,"(-37.82968712862621, 144.96789362954)",-37.82968712862621,144.96789362954
4946,9373S,Unoccupied,"(-37.829733569108875, 144.9677335478373)",-37.829733569108875,144.9677335478373
4907,9329S,Unoccupied,"(-37.8295249771529, 144.96845256736603)",-37.8295249771529,144.96845256736603
4915,9337S,Unoccupied,"(-37.829560953674275, 144.96832855350937)",-37.829560953674275,144.96832855350937
4948,9375S,Unoccupied,"(-37.82974269779798, 144.96770208178438)",-37.82974269779798,144.96770208178438
4964,9393S,Unoccupied,"(-37.829842730512624, 144.96735787456745)",-37.829842730512624,144.96735787456745
5026,9496N,Present,"(-37.828474780491675, 144.96694059986044)",-37.828474780491675,144.96694059986044
4956,9385S,Unoccupied,"(-37.829805461832635, 144.96748598554854)",-37.829805461832635,144.96748598554854
4958,9387S,Unoccupied,"(-37.82981475902975, 144.96745402681853)",-37.82981475902975,144.96745402681853
4968,9397S,Unoccupied,"(-37.82986211697194, 144.96729085225087)",-37.82986211697194,144.96729085225087
5038,9515S,Unoccupied,"(-37.82844186281385, 144.9663140537631)",-37.82844186281385,144.9663140537631
4972,9401S,Present,"(-37.82988115980679, 144.96722509482015)",-37.82988115980679,144.96722509482015
4970,9399S,Present,"(-37.829871638398984, 144.96725797382345)",-37.829871638398984,144.96725797382345
4966,9395S,Unoccupied,"(-37.829852836633194, 144.9673228974773)",-37.829852836633194,144.9673228974773
4978,9407S,Unoccupied,"(-37.829908904048786, 144.96712928437947)",-37.829908904048786,144.96712928437947
4960,9389S,Present,"(-37.82982408257264, 144.96742197646267)",-37.82982408257264,144.96742197646267
4962,9391S,Unoccupied,"(-37.82983340653732, 144.9673899249511)",-37.82983340653732,144.9673899249511
4974,9403S,Unoccupied,"(-37.82989051614691, 144.96719278161615)",-37.82989051614691,144.96719278161615
4976,9405S,Unoccupied,"(-37.829899710102254, 144.96716103300156)",-37.829899710102254,144.96716103300156
5040,9517S,Unoccupied,"(-37.828435639282, 144.96628113786764)",-37.828435639282,144.96628113786764
5041,9519S,Unoccupied,"(-37.82842941215759, 144.96624821453486)",-37.82842941215759,144.96624821453486
5042,9521S,Unoccupied,"(-37.82842325757538, 144.9662156631596)",-37.82842325757538,144.9662156631596
6110,C13536,Unoccupied,"(-37.819307710652055, 144.94562616376516)",-37.819307710652055,144.94562616376516
6102,C13504,Unoccupied,"(-37.81922796888642, 144.94590260169764)",-37.81922796888642,144.94590260169764
6122,C13592,Unoccupied,"(-37.81952800191678, 144.9448645492551)",-37.81952800191678,144.9448645492551
6117,C13572,Unoccupied,"(-37.81947538857838, 144.94504612163064)",-37.81947538857838,144.94504612163064
6121,C13588,Unoccupied,"(-37.81951188466047, 144.94492008999055)",-37.81951188466047,144.94492008999055
6108,C13528,Unoccupied,"(-37.81928880037833, 144.94569170820674)",-37.81928880037833,144.94569170820674
6101,C13500,Unoccupied,"(-37.819219255631985, 144.9459328911147)",-37.819219255631985,144.9459328911147
6127,C13612,Unoccupied,"(-37.81957378086392, 144.9447062113916)",-37.81957378086392,144.9447062113916
6114,C13552,Unoccupied,"(-37.81935188276865, 144.94547304889073)",-37.81935188276865,144.94547304889073
6109,C13532,Unoccupied,"(-37.81929825229301, 144.94565893391882)",-37.81929825229301,144.94565893391882
6119,C13580,Unoccupied,"(-37.819493682546614, 144.94498293377134)",-37.819493682546614,144.94498293377134
6111,C13540,Unoccupied,"(-37.81931716608157, 144.94559338871863)",-37.81931716608157,144.94559338871863
6120,C13584,Unoccupied,"(-37.819502818231925, 144.94495134353332)",-37.819502818231925,144.94495134353332
6115,C13556,Unoccupied,"(-37.81936103308774, 144.94544132790173)",-37.81936103308774,144.94544132790173
6118,C13576,Present,"(-37.81948453280296, 144.9450145045115)",-37.81948453280296,144.9450145045115
6104,C13512,Unoccupied,"(-37.81924644098103, 144.94583855494295)",-37.81924644098103,144.94583855494295
6106,C13520,Unoccupied,"(-37.81926491052582, 144.94577454484752)",-37.81926491052582,144.94577454484752
6138,C13656,Unoccupied,"(-37.819803897503476, 144.94391087227396)",-37.819803897503476,144.94391087227396
6136,C13648,Unoccupied,"(-37.81978379152755, 144.94397996203182)",-37.81978379152755,144.94397996203182
3766,C4876,Unoccupied,"(-37.8084875167223, 144.95781715162548)",-37.8084875167223,144.95781715162548
3765,C4874,Unoccupied,"(-37.80853943555114, 144.95780820347613)",-37.80853943555114,144.95780820347613
6150,C13704,Unoccupied,"(-37.820019978880744, 144.94315996150792)",-37.820019978880744,144.94315996150792
6152,C13712,Present,"(-37.820047293312655, 144.94306604406387)",-37.820047293312655,144.94306604406387
3857,C5610,Unoccupied,"(-37.80729075478993, 144.95489727880891)",-37.80729075478993,144.95489727880891
6133,C13636,Unoccupied,"(-37.81969020326326, 144.94430138688216)",-37.81969020326326,144.94430138688216
6135,C13644,Unoccupied,"(-37.81977373071475, 144.9440145055217)",-37.81977373071475,144.9440145055217
3770,C4888,Unoccupied,"(-37.808273320935626, 144.957854167813)",-37.808273320935626,144.957854167813
6140,C13664,Unoccupied,"(-37.819928184708786, 144.94347559823188)",-37.819928184708786,144.94347559823188
2501,C2934,Unoccupied,"(-37.81249994562861, 144.9614667230229)",-37.81249994562861,144.9614667230229
6139,C13660,Unoccupied,"(-37.819920121793004, 144.94350332364704)",-37.819920121793004,144.94350332364704
6141,C13668,Unoccupied,"(-37.81993624759802, 144.9434478733662)",-37.81993624759802,144.9434478733662
6706,C526,Unoccupied,"(-37.81040612819254, 144.969800116436)",-37.81040612819254,144.969800116436
6153,C13716,Present,"(-37.820055353390515, 144.94303831911287)",-37.820055353390515,144.94303831911287
3768,C4880,Unoccupied,"(-37.80838047369382, 144.95783559678284)",-37.80838047369382,144.95783559678284
3771,C4892,Unoccupied,"(-37.8082200493445, 144.9578634479636)",-37.8082200493445,144.9578634479636
6149,C13700,Present,"(-37.820011915600986, 144.94318768696382)",-37.820011915600986,144.94318768696382
3885,C5666,Unoccupied,"(-37.80647068233293, 144.95504385697612)",-37.80647068233293,144.95504385697612
3887,C5674,Unoccupied,"(-37.80642003664096, 144.95505290903196)",-37.80642003664096,144.95505290903196
3866,C5628,Unoccupied,"(-37.80703836985889, 144.95494256989207)",-37.80703836985889,144.95494256989207
3864,C5624,Unoccupied,"(-37.80709106879101, 144.95493314683276)",-37.80709106879101,144.95493314683276
